OBJECTID,CT20,FIP23,CITY,CSA,CT20FIP23CSA,Shape__Area,Shape__Length
5131,601501,36546,Inglewood, ,60150136546,1795547.398,11314.42492
5132,601502,99037,Unincorporated,Lennox,60150299037Lennox,5282862.165,11452.02923
5133,601600,32548,Hawthorne, ,60160032548,215184.502,4328.359529
5134,601600,99037,Unincorporated,Lennox,60160099037Lennox,9681082.776,13377.60761
5135,601700,32548,Hawthorne, ,60170032548,1039842.149,10808.34067
5136,601700,99037,Unincorporated,Lennox,60170099037Lennox,5942467.473,13791.03871
5137,601700,36546,Inglewood, ,60170036546,1180880.177,7218.483963
5138,601801,99037,Unincorporated,Lennox,60180199037Lennox,1291975.518,10469.47658
5139,601801,36546,Inglewood, ,60180136546,3947936.596,11862.93796
5140,601802,99037,Unincorporated,Lennox,60180299037Lennox,4948954.777,10291.36841
5141,601802,36546,Inglewood, ,60180236546,261486.1182,3577.250891
5142,601900,36546,Inglewood, ,60190036546,7499025.465,11034.70265
5143,602002,32548,Hawthorne, ,60200232548,5662100.656,10755.59662
5144,602003,36546,Inglewood, ,60200336546,6844844.285,10436.02525
5145,602103,32548,Hawthorne, ,60210332548,8997611.593,11937.16339
5146,602104,32548,Hawthorne, ,60210432548,8002763.367,11596.74013
5147,602105,32548,Hawthorne, ,60210532548,6874249.656,10463.52671
5148,602106,32548,Hawthorne, ,60210632548,8831207.186,13277.34524
5149,602202,32548,Hawthorne, ,60220232548,5264101.151,9914.440216
5150,602301,99037,Unincorporated,Wiseburn,60230199037Wiseburn,12905390.85,18226.92209
5151,602301,32548,Hawthorne, ,60230132548,6331180.377,28181.35342
5152,602302,32548,Hawthorne, ,60230232548,20983739.82,22890.53443
5153,602402,32548,Hawthorne, ,60240232548,14219152.99,17499.07163
5154,602403,32548,Hawthorne, ,60240332548,6305101.358,10061.78088
5155,602404,32548,Hawthorne, ,60240432548,6947263.836,11320.08283
5156,602504,32548,Hawthorne, ,60250432548,3460243.23,7905.662309
5157,602505,32548,Hawthorne, ,60250532548,3484355.041,7924.836919
5158,602506,32548,Hawthorne, ,60250632548,3469996.604,7896.956635
5159,602507,32548,Hawthorne, ,60250732548,3467563.352,7903.305048
5160,602510,32548,Hawthorne, ,60251032548,3493955.802,7935.096129
5161,602511,32548,Hawthorne, ,60251132548,3676005.019,8638.191069
5162,602512,99037,Unincorporated,Hawthorne,60251299037Hawthorne,3320726.228,7996.717389
5163,602513,32548,Hawthorne, ,60251332548,19375698.21,21245.53867
5164,602601,28168,Gardena, ,60260128168,13897823.42,15886.63973
5165,602602,28168,Gardena, ,60260228168,6993792.877,10569.93982
5166,602700,99037,Unincorporated,Athens-Westmont,60270099037Athens-Westmont,9452404.634,15783.883
5167,602700,32548,Hawthorne, ,60270032548,17238135.37,20597.21693
5168,602801,99037,Unincorporated,Athens-Westmont,60280199037Athens-Westmont,13399629.26,15707.78696
5169,602802,99037,Unincorporated,Athens-Westmont,60280299037Athens-Westmont,14372136.08,16003.84119
5170,602900,28168,Gardena, ,60290028168,30106445.75,27265.54272
5171,603004,28168,Gardena, ,60300428168,2428602.414,8219.855721
5172,603005,28168,Gardena, ,60300528168,7004838.328,10585.93076
5173,603006,28168,Gardena, ,60300628168,7400998.306,10962.6985
5174,603007,28168,Gardena, ,60300728168,7214716.992,14312.08155
5175,603008,28168,Gardena, ,60300828168,5038368.742,10810.33001
5176,603101,28168,Gardena, ,60310128168,9489723.013,12621.89975
5177,603102,28168,Gardena, ,60310228168,8028835.118,11373.36439
5178,603200,28168,Gardena, ,60320028168,12162595.61,21844.88589
5179,603301,28168,Gardena, ,60330128168,10493281.92,14162.35967
5180,603302,28168,Gardena, ,60330228168,12168539.42,15259.61457
5181,603400,28168,Gardena, ,60340028168,12199588.3,15554.40793
5182,603500,28168,Gardena, ,60350028168,8573147.634,13097.56627
5183,603600,28168,Gardena, ,60360028168,10059929.72,13076.80998
5184,603702,99037,Unincorporated,El Camino Village,60370299037El Camino Village,27841327.18,21644.18823
5185,603703,32548,Hawthorne, ,60370332548,7032754.193,10877.48377
5186,603705,32548,Hawthorne, ,60370532548,2916105.92,7678.949869
5187,603706,99037,Unincorporated,El Camino Village,60370699037El Camino Village,4024548.169,10214.19654
5188,603801,40886,Lawndale, ,60380140886,7168747.092,11009.29114
5189,603802,40886,Lawndale, ,60380240886,6715577.565,10452.70963
5190,603901,40886,Lawndale, ,60390140886,8009466.264,15742.15928
5191,603902,40886,Lawndale, ,60390240886,8064428.561,12027.69887
5192,604001,40886,Lawndale, ,60400140886,7043190.575,10651.75979
5193,604002,40886,Lawndale, ,60400240886,6965714.298,10400.74347
5194,604101,40886,Lawndale, ,60410140886,5163275.526,9612.761008
5195,604102,40886,Lawndale, ,60410240886,5730865.836,12094.84486
5196,604200,36546,Inglewood, ,60420036546,13545826.99,17861.15699
5197,609900,99037,Unincorporated,La Rambla,60990099037La Rambla,5856793.539,14110.33309
5198,620001,22412,El Segundo, ,62000122412,12498423.68,14641.54211
5199,620002,22412,El Segundo, ,62000222412,12752946.26,15825.22519
5200,620101,22412,El Segundo, ,62010122412,14282518.88,16059.41434
5201,620102,22412,El Segundo, ,62010222412,9382571.676,16016.66976
5202,620301,45400,Manhattan Beach, ,62030145400,11171917.02,14199.70936
5203,620303,45400,Manhattan Beach, ,62030345400,12466503.33,15940.40774
5204,620400,45400,Manhattan Beach, ,62040045400,27760493.98,21111.01273
5205,620501,60018,Redondo Beach, ,62050160018,27944384.59,21151.18699
5206,620521,60018,Redondo Beach, ,62052160018,6989939.78,10575.17429
5207,620522,60018,Redondo Beach, ,62052260018,8015937.75,11358.56632
5208,620601,60018,Redondo Beach, ,62060160018,14659946.16,19870.65742
5209,620602,60018,Redondo Beach, ,62060260018,14525452.08,18787.18222
5210,620701,60018,Redondo Beach, ,62070160018,10981298.62,15277.7601
5211,620703,60018,Redondo Beach, ,62070360018,6228250.255,11279.39901
5212,620704,60018,Redondo Beach, ,62070460018,8033777.36,13622.72718
5213,620801,45400,Manhattan Beach, ,62080145400,12906927.52,15859.58477
5214,620802,45400,Manhattan Beach, ,62080245400,13837137.73,15834.87182
5215,620901,45400,Manhattan Beach, ,62090145400,9389030.675,12902.56193
5216,621001,33364,Hermosa Beach, ,62100133364,10246161.85,16095.82763
5217,621102,33364,Hermosa Beach, ,62110233364,5840894.008,10879.79224
5218,621201,60018,Redondo Beach, ,62120160018,17662814.54,17425.391
5219,621301,60018,Redondo Beach, ,62130160018,16821589.72,17391.33027
5220,621400,60018,Redondo Beach, ,62140060018,13776009.86,16247.36817
5221,650001,80000,Torrance, ,65000180000,17436543.95,17012.09139
5222,650003,80000,Torrance, ,65000380000,5469597.183,9620.741776
5223,650004,80000,Torrance, ,65000480000,8244240.568,11726.96413
5224,650101,80000,Torrance, ,65010180000,20505545.42,18569.77391
5225,650102,80000,Torrance, ,65010280000,9175305.83,13434.47664
5226,650200,80000,Torrance, ,65020080000,26078327.42,30124.18368
5227,650300,80000,Torrance, ,65030080000,20229142.67,21219.74417
5228,650401,80000,Torrance, ,65040180000,37763560.93,32199.96452
5229,650501,80000,Torrance, ,65050180000,10674697.72,13602.27043
5230,650502,80000,Torrance, ,65050280000,14362471.45,15575.73477
5231,650603,80000,Torrance, ,65060380000,13738151.54,16172.09911
5232,650604,80000,Torrance, ,65060480000,5548335.745,9489.824697
5233,650605,80000,Torrance, ,65060580000,5251352.712,9226.066484
5234,650606,80000,Torrance, ,65060680000,7894435.107,16005.22428
5235,650607,80000,Torrance, ,65060780000,5444010.018,11200.19257
5236,650701,80000,Torrance, ,65070180000,21598033.8,18666.73514
5237,650702,80000,Torrance, ,65070280000,15061455.06,16483.54855
5238,650801,80000,Torrance, ,65080180000,7973141.111,13771.02896
5239,650802,80000,Torrance, ,65080280000,5896873.553,12372.45256
5240,650901,80000,Torrance, ,65090180000,38160231.89,29541.66877
5241,650903,80000,Torrance, ,65090380000,11405835.37,17075.21677
5242,650904,80000,Torrance, ,65090480000,10063274.77,16179.20327
5243,651001,80000,Torrance, ,65100180000,15230461.89,19051.19659
5244,651002,80000,Torrance, ,65100280000,12752900.81,15540.78108
5245,651101,80000,Torrance, ,65110180000,59937532.34,37672.19785
5246,651102,80000,Torrance, ,65110280000,9036326.887,14019.44787
5247,651201,80000,Torrance, ,65120180000,18760811.17,17290.05572
5248,651221,80000,Torrance, ,65122180000,7494941.234,11370.42075
5249,651222,80000,Torrance, ,65122280000,16464077.71,18095.57803
5250,651302,80000,Torrance, ,65130280000,25707492.53,31435.03766
5251,651401,80000,Torrance, ,65140180000,10823970.81,22258.42863
5252,651402,80000,Torrance, ,65140280000,19707991.97,23718.27033
5253,670001,42468,Lomita, ,67000142468,10159069.16,16660.13295
5254,670002,42468,Lomita, ,67000242468,9325530.635,12741.88466
5255,670003,42468,Lomita, ,67000342468,16155249.72,18598.73261
5256,670101,42468,Lomita, ,67010142468,11922084.72,22474.60941
5257,670102,42468,Lomita, ,67010242468,5917394.855,12620.03527
5258,670201,62644,Rolling Hills Estates, ,67020162644,33500635.26,38801.63889
5259,670201,99037,Unincorporated,Palos Verdes Peninsula,67020199037Palos Verdes Peninsula,4628797.384,9329.558567
5260,670201,99037,Unincorporated,Westfield/Academy Hills,67020199037Westfield/Academy Hills,14592715.26,17815.99447
5261,670202,62644,Rolling Hills Estates, ,67020262644,32080123.86,28129.41266
5262,670406,62644,Rolling Hills Estates, ,67040662644,12562946.74,14473.2646
5263,670407,59514,Rancho Palos Verdes, ,67040759514,13617015.09,18041.92701
5264,670413,59514,Rancho Palos Verdes, ,67041359514,23577247.12,21322.84361
5265,670417,62644,Rolling Hills Estates, ,67041762644,7743086.76,28742.91476
5266,670418,59514,Rancho Palos Verdes, ,67041859514,26981206.82,25440.62673
5267,670500,62602,Rolling Hills, ,67050062602,83385405.28,50032.79273
5268,670603,59514,Rancho Palos Verdes, ,67060359514,42100373.9,36926.58202
5269,670701,59514,Rancho Palos Verdes, ,67070159514,31042065.65,33505.29186
5270,670702,62644,Rolling Hills Estates, ,67070262644,10740729.44,20306.37527
5271,670702,59514,Rancho Palos Verdes, ,67070259514,62356292.59,60035.4071
5272,700101,84410,West Hollywood, ,70010184410,7438282.111,13668.95761
5273,700102,84410,West Hollywood, ,70010284410,5270165.354,13537.57389
5274,700200,84410,West Hollywood, ,70020084410,7537500.286,14048.97566
5275,700300,84410,West Hollywood, ,70030084410,6519518.32,14171.22605
5276,700400,84410,West Hollywood, ,70040084410,14225951.81,21198.05899
5277,700501,84410,West Hollywood, ,70050184410,6409940.408,15021.94006
5278,700502,84410,West Hollywood, ,70050284410,5427294.87,10824.19776
5279,700600,6308,Beverly Hills, ,70060006308,61193048.77,47085.24983
5280,700700,6308,Beverly Hills, ,70070006308,37990577,32060.90563
5281,700801,6308,Beverly Hills, ,70080106308,15649483.04,20078.91178
5282,700802,6308,Beverly Hills, ,70080206308,7408455.362,14992.65086
5283,700901,6308,Beverly Hills, ,70090106308,11403976.83,18835.85002
5284,700902,6308,Beverly Hills, ,70090206308,10272683.88,12943.13231
5285,701000,6308,Beverly Hills, ,70100006308,15366827.95,18865.02368
5286,701201,70000,Santa Monica, ,70120170000,21009369.84,18511.57578
5287,701202,70000,Santa Monica, ,70120270000,4356346.143,9141.420287
5288,701302,70000,Santa Monica, ,70130270000,4909257.463,9926.732673
5289,701501,70000,Santa Monica, ,70150170000,6646369.492,12368.07257
5290,701502,70000,Santa Monica, ,70150270000,6568017.847,12372.11861
5291,701601,70000,Santa Monica, ,70160170000,13199600.29,16199.39928
5292,701602,70000,Santa Monica, ,70160270000,7068775.39,13068.12363
5293,701701,70000,Santa Monica, ,70170170000,7026463.272,13067.48276
5294,701702,70000,Santa Monica, ,70170270000,6533561.481,12326.40822
5295,701801,70000,Santa Monica, ,70180170000,20334121.72,19247.84672
5296,701802,70000,Santa Monica, ,70180270000,13441671.41,15298.91423
5297,702201,70000,Santa Monica, ,70220170000,12961120.83,15231.6186
5298,702202,70000,Santa Monica, ,70220270000,10915648.47,13831.58584
5299,702300,70000,Santa Monica, ,70230070000,27904530.69,21133.68954
5300,702400,17568,Culver City, ,70240017568,21499456.48,24127.70455
5301,702501,17568,Culver City, ,70250117568,14543899.49,16157.60479
5302,702502,17568,Culver City, ,70250217568,18973732.06,26159.89395
5303,702600,17568,Culver City, ,70260017568,23300090.14,24159.03986
5304,702700,17568,Culver City, ,70270017568,14532858.23,17592.64005
5305,702801,17568,Culver City, ,70280117568,12924121.37,15033.40246
5306,702802,17568,Culver City, ,70280217568,6478848.453,15341.58496
5307,702803,17568,Culver City, ,70280317568,9046882.564,27292.16899
5308,703002,99037,Unincorporated,Ladera Heights,70300299037Ladera Heights,34208035.65,30813.87058
5309,703002,36546,Inglewood, ,70300236546,1147726.051,4351.193839
5310,703003,17568,Culver City, ,70300317568,21848594.45,24798.30025
5311,703100,99037,Unincorporated,View Park/Windsor Hills,70310099037View Park/Windsor Hills,28872883.86,26899.95432
5312,703200,99037,Unincorporated,View Park/Windsor Hills,70320099037View Park/Windsor Hills,22783456.83,22802.41369
5313,800101,9598,Calabasas, ,80010109598,73171234.15,53971.06892
5314,800101,99037,Unincorporated,Santa Monica Mountains,80010199037Santa Monica Mountains,13976816.57,41826.70043
5315,800103,9598,Calabasas, ,80010309598,4098033.146,18149.65854
5316,800103,99037,Unincorporated,Santa Monica Mountains,80010399037Santa Monica Mountains,194714894.4,83203.98215
5317,800104,9598,Calabasas, ,80010409598,5751994.713,9847.099651
5318,800104,99037,Unincorporated,Santa Monica Mountains,80010499037Santa Monica Mountains,362720998.7,153064.5795
5319,800202,9598,Calabasas, ,80020209598,145951802.2,75876.99567
5320,800202,99037,Unincorporated,Santa Monica Mountains,80020299037Santa Monica Mountains,149250871.6,54745.80399
5321,800204,9598,Calabasas, ,80020409598,86046008.38,58752.97538
5322,800205,9598,Calabasas, ,80020509598,14013426.68,18759.07707
5323,800206,33518,Hidden Hills, ,80020633518,47043790.74,42703.54671
5324,800206,99037,Unincorporated,Santa Monica Mountains,80020699037Santa Monica Mountains,53320785.12,51628.39911
5325,800324,84438,Westlake Village, ,80032484438,8347772.692,11921.63344
5326,800324,394,Agoura Hills, ,80032400394,30265959.12,26605.02431
5327,800325,84438,Westlake Village, ,80032584438,24870233.43,25118.23628
5328,800328,99037,Unincorporated,Santa Monica Mountains,80032899037Santa Monica Mountains,75831804.71,48783.28691
5329,800333,394,Agoura Hills, ,80033300394,13816316.3,18551.30932
5330,800334,394,Agoura Hills, ,80033400394,51043879.37,33482.87717
5331,800335,84438,Westlake Village, ,80033584438,99627943.72,57751.38794
5332,800335,394,Agoura Hills, ,80033500394,40380401.06,28375.8135
5333,800335,99037,Unincorporated,Santa Monica Mountains,80033599037Santa Monica Mountains,619498639.2,212018.3129
5334,800336,394,Agoura Hills, ,80033600394,34542547.96,37379.04036
5335,800336,99037,Unincorporated,Santa Monica Mountains,80033699037Santa Monica Mountains,178337092.2,78558.98006
5336,800337,99037,Unincorporated,Santa Monica Mountains,80033799037Santa Monica Mountains,3080506.448,11586.26792
5337,800337,9598,Calabasas, ,80033709598,27002771.67,31167.52059
5338,800338,84438,Westlake Village, ,80033884438,20540419.2,23338.51341
5339,800338,394,Agoura Hills, ,80033800394,47888473.35,30030.51857
5340,900102,99037,Unincorporated,Hi Vista,90010299037Hi Vista,4743045675,321243.1969
5341,900103,99037,Unincorporated,Lake Los Angeles,90010399037Lake Los Angeles,215056349.3,64046.3266
5342,900104,99037,Unincorporated,Lake Los Angeles,90010499037Lake Los Angeles,458529181.1,86092.66115
5343,900301,40130,Lancaster, ,90030140130,71360990.32,42801.55939
5344,900501,40130,Lancaster, ,90050140130,33556917.9,23285.5617
5345,900504,40130,Lancaster, ,90050440130,113949352.7,64120.95866
5346,900505,40130,Lancaster, ,90050540130,14109167.01,15916.09687
5347,900506,40130,Lancaster, ,90050640130,14074252.11,15929.15022
5348,900508,40130,Lancaster, ,90050840130,42899966.12,26702.91843
5349,900509,40130,Lancaster, ,90050940130,17806729.44,18632.4797
5350,900510,40130,Lancaster, ,90051040130,24672755.15,26584.69701
5351,900602,40130,Lancaster, ,90060240130,55349296.18,31555.62772
5352,900606,40130,Lancaster, ,90060640130,18758895.48,20785.30493
5353,900607,40130,Lancaster, ,90060740130,18438365.47,20160.40287
5354,900608,40130,Lancaster, ,90060840130,14400481.2,16063.51699
5355,900609,40130,Lancaster, ,90060940130,28216465.55,26555.7016
5356,900610,40130,Lancaster, ,90061040130,35445210.39,26603.65068
5357,900611,40130,Lancaster, ,90061140130,21228960.25,21283.88271
5358,900701,40130,Lancaster, ,90070140130,22535922.34,19147.70428
5359,900703,40130,Lancaster, ,90070340130,27968912.57,21130.18266
5360,900704,40130,Lancaster, ,90070440130,55761435.89,31801.07595
5361,900705,40130,Lancaster, ,90070540130,56812940.06,31930.02919
5362,900804,40130,Lancaster, ,90080440130,15877929.63,16715.7696
5363,900805,40130,Lancaster, ,90080540130,28395563.13,21300.46202
5364,900806,40130,Lancaster, ,90080640130,19326986.43,17959.34781
5365,900807,40130,Lancaster, ,90080740130,14190182.2,16006.19136
5366,900808,40130,Lancaster, ,90080840130,14256282.09,15960.10821
5367,900901,40130,Lancaster, ,90090140130,725243377,261525.0149
5368,900902,99037,Unincorporated,Del Sur,90090299037Del Sur,558239257.3,100689.7965
5369,900902,99037,Unincorporated,North Lancaster,90090299037North Lancaster,717125498.7,123597.7545
5370,901003,40130,Lancaster, ,90100340130,28035972.51,21202.39553
5371,901007,40130,Lancaster, ,90100740130,56091763.8,31644.33896
5372,901008,40130,Lancaster, ,90100840130,28869385.75,21521.0737
5373,901009,40130,Lancaster, ,90100940130,28565290.31,21393.30207
5374,901010,40130,Lancaster, ,90101040130,28626581,21472.38804
5375,901011,40130,Lancaster, ,90101140130,28755388.47,21431.49968
5376,901012,40130,Lancaster, ,90101240130,41817379.54,26387.8385
5377,901013,99037,Unincorporated,Quartz Hill,90101399037Quartz Hill,1689343.147,5596.83466
5378,901013,40130,Lancaster, ,90101340130,30121060.63,26579.15914
5379,901014,40130,Lancaster, ,90101440130,67301570,37213.76348
5380,901101,99037,Unincorporated,Quartz Hill,90110199037Quartz Hill,24280763.42,34540.47221
5381,901101,40130,Lancaster, ,90110140130,31937250.64,31861.57965
5382,901102,99037,Unincorporated,Quartz Hill,90110299037Quartz Hill,46586701.98,35293.15823
5383,901209,99037,Unincorporated,West Antelope Valley,90120999037West Antelope Valley,6415876805,567905.8434
5384,901210,99037,Unincorporated,Elizabeth Lake,90121099037Elizabeth Lake,248386595.4,100360.3724
5385,901214,40130,Lancaster, ,90121440130,55992446,31791.81999
5386,901215,99037,Unincorporated,Quartz Hill,90121599037Quartz Hill,7340310.159,19694.0881
5387,901215,40130,Lancaster, ,90121540130,20769831.63,30304.23102
5388,901216,40130,Lancaster, ,90121640130,347974597.3,162663.5613
5389,901216,99037,Unincorporated,Del Sur,90121699037Del Sur,95707189.85,104878.8235
5390,901216,99037,Unincorporated,Leona Valley,90121699037Leona Valley,1848585.508,6469.287354
5391,901216,99037,Unincorporated,Quartz Hill,90121699037Quartz Hill,1309162.094,5712.567511
5392,901217,99037,Unincorporated,Leona Valley,90121799037Leona Valley,613942990.4,182228.3216
5393,901218,55156,Palmdale, ,90121855156,112818778.8,43246.38708
5394,901300,99037,Unincorporated,East Lancaster,90130099037East Lancaster,90928805.4,111674.0432
5395,901300,99037,Unincorporated,Lake Los Angeles,90130099037Lake Los Angeles,448231013.4,111869.5982
5396,901300,99037,Unincorporated,North Lancaster,90130099037North Lancaster,546653113.9,120447.9156
5397,901300,99037,Unincorporated,Roosevelt,90130099037Roosevelt,1548669244,176688.2322
5398,910002,99037,Unincorporated,Littlerock,91000299037Littlerock,91392612.84,41109.68277
5399,910002,99037,Unincorporated,Littlerock/Pearblossom,91000299037Littlerock/Pearblossom,687586105.7,125354.9626
5400,910210,55156,Palmdale, ,91021055156,33985179.25,25606.30739
5401,910211,40130,Lancaster, ,91021140130,43408868.51,27659.32241
5402,910218,99037,Unincorporated,Palmdale,91021899037Palmdale,108055.9248,1800.332733
5403,910212,99037,Unincorporated,White Fence Farms,91021299037White Fence Farms,152842694.4,63740.8427
5404,910213,55156,Palmdale, ,91021355156,1795017.274,10176.86011
5405,910213,99037,Unincorporated,Anaverde,91021399037Anaverde,314649920.4,87198.26721
5406,910214,55156,Palmdale, ,91021455156,47220238.57,33089.05996
5407,910215,99037,Unincorporated,Desert View Highlands,91021599037Desert View Highlands,10362675.67,22003.98589
5408,910215,55156,Palmdale, ,91021555156,24261487.92,36153.53827
5409,910216,55156,Palmdale, ,91021655156,29978029.3,29193.76042
5410,910217,55156,Palmdale, ,91021755156,645746034.9,155619.4491
5411,910218,55156,Palmdale, ,91021855156,172836442,64271.76718
5412,910218,99037,Unincorporated,White Fence Farms,91021899037White Fence Farms,7492791.896,18460.48426
5413,910301,55156,Palmdale, ,91030155156,10621722.61,13283.15502
5414,910301,99037,Unincorporated,Quartz Hill,91030199037Quartz Hill,31905769.7,27784.33422
5415,910302,55156,Palmdale, ,91030255156,43304789.33,30591.46645
5416,910401,55156,Palmdale, ,91040155156,83791533.2,44862.18251
5417,910401,99037,Unincorporated,Anaverde,91040199037Anaverde,15457503.48,21383.33039
5418,910401,99037,Unincorporated,Desert View Highlands,91040199037Desert View Highlands,2003383.086,6194.592811
5419,910404,55156,Palmdale, ,91040455156,27181525.06,22321.51954
5420,910405,55156,Palmdale, ,91040555156,25835620.95,20576.46651
5421,910501,55156,Palmdale, ,91050155156,16087235.79,16719.34189
5422,910502,55156,Palmdale, ,91050255156,21565264.52,18775.75973
5423,910504,55156,Palmdale, ,91050455156,17106052.02,18972.54313
5424,910505,55156,Palmdale, ,91050555156,17319024.6,23291.67052
5425,910601,55156,Palmdale, ,91060155156,28596500.78,26967.79385
5426,910602,55156,Palmdale, ,91060255156,21530790.2,21298.21727
5427,910605,55156,Palmdale, ,91060555156,14529007.26,16156.21967
5428,910606,55156,Palmdale, ,91060655156,14695356.03,16244.40659
5429,910607,55156,Palmdale, ,91060755156,13180633.94,16020.28808
5430,910608,55156,Palmdale, ,91060855156,15129887.6,17613.52601
5431,910706,55156,Palmdale, ,91070655156,198267609.6,75016.0604
5432,910707,55156,Palmdale, ,91070755156,59733022.93,32883.43344
5433,910707,99037,Unincorporated,South Antelope Valley,91070799037South Antelope Valley,11274604.71,15130.45886
5434,910709,99037,Unincorporated,Southeast Antelope Valley,91070999037Southeast Antelope Valley,122088583.7,66072.31807
5435,910712,55156,Palmdale, ,91071255156,22289456.6,19257.70718
5436,910713,55156,Palmdale, ,91071355156,21284580.2,18666.69154
5437,910714,55156,Palmdale, ,91071455156,10805384.26,13486.78979
5438,910715,55156,Palmdale, ,91071555156,21389792.35,21469.70399
5439,910716,55156,Palmdale, ,91071655156,26554042.55,24713.81318
5440,910717,55156,Palmdale, ,91071755156,18586491.03,18947.13342
5441,910718,55156,Palmdale, ,91071855156,21751558.88,20281.2256
5442,910719,55156,Palmdale, ,91071955156,21462767.81,21430.4112
5443,910720,55156,Palmdale, ,91072055156,18036133.98,18845.26316
5444,910721,55156,Palmdale, ,91072155156,21064508.47,24064.65035
5445,910804,99037,Unincorporated,Acton,91080499037Acton,562441920.3,122938.6756
5446,910807,69088,Santa Clarita, ,91080769088,37356839.93,31995.89139
5447,910808,69088,Santa Clarita, ,91080869088,22428280.71,34996.10273
5448,910809,69088,Santa Clarita, ,91080969088,97251820.46,58887.0805
5449,910809,99037,Unincorporated,Sand Canyon,91080999037Sand Canyon,7391898.745,13959.00847
5450,910810,69088,Santa Clarita, ,91081069088,20146502.13,21082.14231
5451,910810,99037,Unincorporated,Agua Dulce,91081099037Agua Dulce,217948442,78118.73239
5452,910810,99037,Unincorporated,Canyon Country,91081099037Canyon Country,94193.29004,1354.263295
5453,910814,99037,Unincorporated,Agua Dulce,91081499037Agua Dulce,863796789.1,158295.9543
5454,910815,55156,Palmdale, ,91081555156,56846568.59,40618.97427
5455,911001,99037,Unincorporated,Littlerock,91100199037Littlerock,1562579.414,6421.418625
5456,911001,99037,Unincorporated,Littlerock/Juniper Hills,91100199037Littlerock/Juniper Hills,981376769.5,196941.5965
5457,911001,99037,Unincorporated,Llano,91100199037Llano,2582351705,236013.3147
5458,911001,99037,Unincorporated,Pearblossom/Llano,91100199037Pearblossom/Llano,462365823.1,116520.821
5459,911100,99037,Unincorporated,Lake Los Angeles,91110099037Lake Los Angeles,144006927.9,64490.77339
5460,911100,99037,Unincorporated,Palmdale,91110099037Palmdale,728260506.6,149472.8307
5461,911100,99037,Unincorporated,Sun Village,91110099037Sun Village,286572930.2,80539.41882
5462,920013,69088,Santa Clarita, ,92001369088,87872836.32,45964.75535
5463,920015,69088,Santa Clarita, ,92001569088,78368634.84,59453.96894
5464,920015,99037,Unincorporated,San Francisquito Canyon/Bouquet Canyon,92001599037San Francisquito Canyon/Bouquet Canyon,13998275.92,25281.1234
5465,920016,69088,Santa Clarita, ,92001669088,22800246.75,21879.39201
5466,920017,69088,Santa Clarita, ,92001769088,22354648.21,20510.63049
5467,920018,69088,Santa Clarita, ,92001869088,10411716.96,13121.27841
5468,920020,69088,Santa Clarita, ,92002069088,64040191.39,45345.00426
5469,920020,99037,Unincorporated,Saugus,92002099037Saugus,52783594,51656.70623
5470,920028,69088,Santa Clarita, ,92002869088,27707808.5,30121.33797
5471,920029,69088,Santa Clarita, ,92002969088,26161609.38,29564.55941
5472,920030,69088,Santa Clarita, ,92003069088,28491071.8,23881.50757
5473,920031,69088,Santa Clarita, ,92003169088,72655770.81,51622.6675
5474,920034,69088,Santa Clarita, ,92003469088,88843713.99,43764.62723
5475,920034,99037,Unincorporated,Canyon Country,92003499037Canyon Country,8166546.845,16321.39905
5476,920035,69088,Santa Clarita, ,92003569088,26548806.22,20241.07281
5477,920038,69088,Santa Clarita, ,92003869088,10689359.39,19846.49621
5478,920039,69088,Santa Clarita, ,92003969088,11226744.53,17515.19966
5479,920040,69088,Santa Clarita, ,92004069088,22833726.22,22964.97798
5480,920040,99037,Unincorporated,Canyon Country,92004099037Canyon Country,9027541.984,14171.32492
5481,920041,69088,Santa Clarita, ,92004169088,19376032.23,21039.54181
5482,920042,69088,Santa Clarita, ,92004269088,40386790.42,39519.16977
5483,920043,99037,Unincorporated,Placerita Canyon,92004399037Placerita Canyon,47987963.49,38414.68798
5484,920044,69088,Santa Clarita, ,92004469088,10764656.95,15042.10795
5485,920045,69088,Santa Clarita, ,92004569088,20125503.74,19930.11717
5486,920046,69088,Santa Clarita, ,92004669088,4577553.474,14400.38832
5487,920047,69088,Santa Clarita, ,92004769088,5554849.245,11445.88494
5488,920048,69088,Santa Clarita, ,92004869088,28681117.89,31972.05601
5489,920049,69088,Santa Clarita, ,92004969088,65161504.39,49602.47918
5490,920049,99037,Unincorporated,Canyon Country,92004999037Canyon Country,104433036,54299.23848
5491,920049,99037,Unincorporated,Saugus/Canyon Country,92004999037Saugus/Canyon Country,135788263.2,68875.93435
5492,920050,99037,Unincorporated,Bouquet Canyon,92005099037Bouquet Canyon,778152618.6,167002.6134
5493,920050,99037,Unincorporated,San Francisquito Canyon/Bouquet Canyon,92005099037San Francisquito Canyon/Bouquet Canyon,1728124625,263560.4979
5494,920102,99037,Unincorporated,Castaic,92010299037Castaic,6410271152,468131.0579
5495,920102,99037,Unincorporated,Lake Hughes,92010299037Lake Hughes,266409192.9,107697.9407
5496,920104,99037,Unincorporated,Castaic,92010499037Castaic,1701454195,230699.235
5497,920106,99037,Unincorporated,Castaic,92010699037Castaic,2011053.105,10876.24376
5498,920106,99037,Unincorporated,Val Verde,92010699037Val Verde,503717933.8,106236.495
5499,920109,69088,Santa Clarita, ,92010969088,23544352.17,27957.21628
